"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"best_case"
"03/10/2020 23:41:18:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","initial-number-defending-b26","initial-number-attacking-b26","initial-number-t33","defender-number-base-a","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count defenders","count attackers"
"2","15","0","20","0","200","0","15","200","false","100","false","2726","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2727","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1707","76","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2728","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2729","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1708","74","30"
"8","15","0","20","0","200","0","15","200","false","100","false","119","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2730","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1709","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2731","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2732","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1710","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2733","5","30"
"7","15","0","20","0","200","0","15","200","false","100","false","377","450","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1711","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2734","5","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2735","5","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1712","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2736","5","30"
"10","15","0","20","0","200","0","15","200","false","100","false","3","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1713","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2737","3","30"
"9","15","0","20","0","200","0","15","200","false","100","false","40","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2738","3","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1714","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2739","3","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1715","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2740","3","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2741","3","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1716","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2742","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1717","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2743","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2744","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1718","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2745","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1719","73","30"
"8","15","0","20","0","200","0","15","200","false","100","false","120","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","378","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2746","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1720","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2747","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2748","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2749","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2750","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2751","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1721","73","30"
"10","15","0","20","0","200","0","15","200","false","100","false","4","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2752","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2753","2","30"
"9","15","0","20","0","200","0","15","200","false","100","false","41","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1722","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2754","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2755","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1723","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2756","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1724","73","30"
"7","15","0","20","0","200","0","15","200","false","100","false","379","450","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2757","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2758","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1725","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2759","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1726","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2760","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2761","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1727","73","30"
"8","15","0","20","0","200","0","15","200","false","100","false","121","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2762","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1728","73","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2763","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1729","72","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2764","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1730","71","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2765","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2766","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1731","70","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2767","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1732","69","30"
"10","15","0","20","0","200","0","15","200","false","100","false","5","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2768","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2769","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1733","69","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2770","2","30"
"7","15","0","20","0","200","0","15","200","false","100","false","380","450","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1734","68","30"
"9","15","0","20","0","200","0","15","200","false","100","false","42","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2771","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1735","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2772","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1736","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2773","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2774","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1737","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2775","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1738","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2776","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1739","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2777","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2778","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1740","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2779","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1741","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2780","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1742","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2781","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2782","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1743","68","30"
"8","15","0","20","0","200","0","15","200","false","100","false","122","500","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2783","2","30"
"7","15","0","20","0","200","0","15","200","false","100","false","381","450","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1744","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2784","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2785","2","30"
"10","15","0","20","0","200","0","15","200","false","100","false","6","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1745","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2786","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1746","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2787","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2788","2","30"
"9","15","0","20","0","200","0","15","200","false","100","false","43","500","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1747","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2789","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1748","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2790","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2791","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1749","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2792","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1750","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2793","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2794","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1751","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2795","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1752","68","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2796","2","30"
"2","15","0","20","0","200","0","15","200","false","100","false","2797","2","30"
"1","15","0","20","0","200","0","15","200","false","100","false","1753","68","30"
