"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"experiment"
"03/10/2020 19:51:26:889 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","defender-number-base-a","initial-number-attacking-b26","initial-number-defending-b26","initial-number-t33","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count turtles","count attackers","count defenders"
"13","15","200","12","11","5","5","15","200","false","100","false","224","563","30","500"
"10","15","200","9","11","5","5","15","200","false","100","false","564","522","1","491"
"12","15","200","11","11","5","5","15","200","false","100","false","371","545","13","500"
"15","15","200","14","11","5","5","15","200","false","100","false","190","555","20","500"
"11","15","200","10","11","5","5","15","200","false","100","false","409","530","1","498"
"10","15","200","9","11","5","5","15","200","false","100","false","565","522","1","491"
"16","15","200","15","11","5","5","15","200","false","100","false","129","561","25","500"
"14","15","200","13","11","5","5","15","200","false","100","false","218","564","30","500"
"17","15","200","16","11","5","5","15","200","false","100","false","15","567","30","500"
"13","15","200","12","11","5","5","15","200","false","100","false","225","563","30","500"
"12","15","200","11","11","5","5","15","200","false","100","false","372","545","13","500"
"15","15","200","14","11","5","5","15","200","false","100","false","191","555","20","500"
"11","15","200","10","11","5","5","15","200","false","100","false","410","530","1","498"
"10","15","200","9","11","5","5","15","200","false","100","false","566","522","1","491"
"16","15","200","15","11","5","5","15","200","false","100","false","130","561","25","500"
"14","15","200","13","11","5","5","15","200","false","100","false","219","564","30","500"
"13","15","200","12","11","5","5","15","200","false","100","false","226","563","30","500"
"17","15","200","16","11","5","5","15","200","false","100","false","16","567","30","500"
"12","15","200","11","11","5","5","15","200","false","100","false","373","545","13","500"
"15","15","200","14","11","5","5","15","200","false","100","false","192","555","20","500"
"11","15","200","10","11","5","5","15","200","false","100","false","411","530","1","498"
"10","15","200","9","11","5","5","15","200","false","100","false","567","522","1","491"
"16","15","200","15","11","5","5","15","200","false","100","false","131","561","25","500"
"14","15","200","13","11","5","5","15","200","false","100","false","220","564","30","500"
"13","15","200","12","11","5","5","15","200","false","100","false","227","563","30","500"
"17","15","200","16","11","5","5","15","200","false","100","false","17","567","30","500"
"12","15","200","11","11","5","5","15","200","false","100","false","374","545","13","500"
"15","15","200","14","11","5","5","15","200","false","100","false","193","555","20","500"
"11","15","200","10","11","5","5","15","200","false","100","false","412","530","1","498"
"10","15","200","9","11","5","5","15","200","false","100","false","568","522","1","491"
"16","15","200","15","11","5","5","15","200","false","100","false","132","561","25","500"
"14","15","200","13","11","5","5","15","200","false","100","false","221","564","30","500"
"13","15","200","12","11","5","5","15","200","false","100","false","228","563","30","500"
"12","15","200","11","11","5","5","15","200","false","100","false","375","545","13","500"
"17","15","200","16","11","5","5","15","200","false","100","false","18","567","30","500"
"10","15","200","9","11","5","5","15","200","false","100","false","569","522","1","491"
"11","15","200","10","11","5","5","15","200","false","100","false","413","530","1","498"
"15","15","200","14","11","5","5","15","200","false","100","false","194","555","20","500"
"16","15","200","15","11","5","5","15","200","false","100","false","133","561","25","500"
"10","15","200","9","11","5","5","15","200","false","100","false","570","522","1","491"
"13","15","200","12","11","5","5","15","200","false","100","false","229","563","30","500"
"14","15","200","13","11","5","5","15","200","false","100","false","222","564","30","500"
"11","15","200","10","11","5","5","15","200","false","100","false","414","530","1","498"
"12","15","200","11","11","5","5","15","200","false","100","false","376","545","13","500"
"17","15","200","16","11","5","5","15","200","false","100","false","19","567","30","500"
"15","15","200","14","11","5","5","15","200","false","100","false","195","555","20","500"
"10","15","200","9","11","5","5","15","200","false","100","false","571","522","1","491"
"16","15","200","15","11","5","5","15","200","false","100","false","134","561","25","500"
"11","15","200","10","11","5","5","15","200","false","100","false","415","530","1","498"
"12","15","200","11","11","5","5","15","200","false","100","false","377","545","13","500"
"13","15","200","12","11","5","5","15","200","false","100","false","230","563","30","500"
"14","15","200","13","11","5","5","15","200","false","100","false","223","564","30","500"
"15","15","200","14","11","5","5","15","200","false","100","false","196","555","20","500"
"17","15","200","16","11","5","5","15","200","false","100","false","20","567","30","500"
"10","15","200","9","11","5","5","15","200","false","100","false","572","522","1","491"
"16","15","200","15","11","5","5","15","200","false","100","false","135","561","25","500"
"11","15","200","10","11","5","5","15","200","false","100","false","416","530","1","498"
"12","15","200","11","11","5","5","15","200","false","100","false","378","545","13","500"
"13","15","200","12","11","5","5","15","200","false","100","false","231","563","30","500"
"14","15","200","13","11","5","5","15","200","false","100","false","224","564","30","500"
"15","15","200","14","11","5","5","15","200","false","100","false","197","555","20","500"
"17","15","200","16","11","5","5","15","200","false","100","false","21","567","30","500"
"10","15","200","9","11","5","5","15","200","false","100","false","573","522","1","491"
"11","15","200","10","11","5","5","15","200","false","100","false","417","530","1","498"
"16","15","200","15","11","5","5","15","200","false","100","false","136","561","25","500"
"12","15","200","11","11","5","5","15","200","false","100","false","379","545","13","500"
"13","15","200","12","11","5","5","15","200","false","100","false","232","563","30","500"
"15","15","200","14","11","5","5","15","200","false","100","false","198","555","20","500"
"14","15","200","13","11","5","5","15","200","false","100","false","225","564","30","500"
"17","15","200","16","11","5","5","15","200","false","100","false","22","567","30","500"
"10","15","200","9","11","5","5","15","200","false","100","false","574","522","1","491"
"11","15","200","10","11","5","5","15","200","false","100","false","418","530","1","498"
"16","15","200","15","11","5","5","15","200","false","100","false","137","561","25","500"
"12","15","200","11","11","5","5","15","200","false","100","false","380","545","13","500"
"15","15","200","14","11","5","5","15","200","false","100","false","199","555","20","500"
"13","15","200","12","11","5","5","15","200","false","100","false","233","563","30","500"
"14","15","200","13","11","5","5","15","200","false","100","false","226","564","30","500"
"10","15","200","9","11","5","5","15","200","false","100","false","575","522","1","491"
"17","15","200","16","11","5","5","15","200","false","100","false","23","567","30","500"
"11","15","200","10","11","5","5","15","200","false","100","false","419","530","1","498"
"12","15","200","11","11","5","5","15","200","false","100","false","381","545","13","500"
"16","15","200","15","11","5","5","15","200","false","100","false","138","561","25","500"
"15","15","200","14","11","5","5","15","200","false","100","false","200","555","20","500"
"10","15","200","9","11","5","5","15","200","false","100","false","576","522","1","491"
"13","15","200","12","11","5","5","15","200","false","100","false","234","563","30","500"
"14","15","200","13","11","5","5","15","200","false","100","false","227","564","30","500"
"17","15","200","16","11","5","5","15","200","false","100","false","24","567","30","500"
"11","15","200","10","11","5","5","15","200","false","100","false","420","530","1","498"
"16","15","200","15","11","5","5","15","200","false","100","false","139","561","25","500"
"12","15","200","11","11","5","5","15","200","false","100","false","382","545","13","500"
"10","15","200","9","11","5","5","15","200","false","100","false","577","522","1","491"
"15","15","200","14","11","5","5","15","200","false","100","false","201","555","20","500"
"13","15","200","12","11","5","5","15","200","false","100","false","235","563","30","500"
"14","15","200","13","11","5","5","15","200","false","100","false","228","564","30","500"
"17","15","200","16","11","5","5","15","200","false","100","false","25","567","30","500"
"11","15","200","10","11","5","5","15","200","false","100","false","421","530","1","498"
"10","15","200","9","11","5","5","15","200","false","100","false","578","522","1","491"
"12","15","200","11","11","5","5","15","200","false","100","false","383","545","13","500"
"16","15","200","15","11","5","5","15","200","false","100","false","140","561","25","500"
"15","15","200","14","11","5","5","15","200","false","100","false","202","555","20","500"
